EmpiricialRegret,length_scale,K,method
0.37319156102008055,0.5,10,epsilon
0.6507010291856306,0.5,10,ucb
0.594107092114876,0.5,10,ts
0.4410466848570285,0.5,10,epsilon
0.6580795368362108,0.5,10,ucb
0.5414909901260346,0.5,10,ts
0.42839200454258536,0.5,10,epsilon
0.7850285131666925,0.5,10,ucb
0.5021144755227537,0.5,10,ts
0.4763432870357071,0.5,10,epsilon
0.5046986411484464,0.5,10,ucb
0.5417013998083747,0.5,10,ts
0.46156703505656377,0.5,10,epsilon
0.5286494273354285,0.5,10,ucb
0.42160299912067783,0.5,10,ts
0.5019975200675008,0.5,10,epsilon
0.6445997713414646,0.5,10,ucb
0.5984858182163931,0.5,10,ts
0.559650241014723,0.5,10,epsilon
0.48698942468600986,0.5,10,ucb
0.4708952267282798,0.5,10,ts
0.48413245695042256,0.5,10,epsilon
0.708012507092717,0.5,10,ucb
0.5228108793861931,0.5,10,ts
0.5501339032572456,0.5,10,epsilon
0.5836698167225604,0.5,10,ucb
0.44354824105185386,0.5,10,ts
0.480683380632877,0.5,10,epsilon
0.5100985147644321,0.5,10,ucb
0.6474197545987291,0.5,10,ts
0.507069180352146,0.5,10,epsilon
0.5065451678516764,0.5,10,ucb
0.5971724742956541,0.5,10,ts
0.6491739038644313,0.5,10,epsilon
0.5508540158479591,0.5,10,ucb
0.5994771106134483,0.5,10,ts
0.557195315897758,0.5,10,epsilon
0.5818632185581837,0.5,10,ucb
0.4478825391129387,0.5,10,ts
0.5944303874434151,0.5,10,epsilon
0.5785409808108316,0.5,10,ucb
0.5393472370105415,0.5,10,ts
0.5185657296433716,0.5,10,epsilon
0.5169341747390745,0.5,10,ucb
0.5131471016972725,0.5,10,ts
0.5165096314529216,0.5,10,epsilon
0.5226460840243777,0.5,10,ucb
0.6634858913259268,0.5,10,ts
0.5320561964343468,0.5,10,epsilon
0.5466644748569773,0.5,10,ucb
0.42248601553564885,0.5,10,ts
0.5277757905304787,0.5,10,epsilon
0.5317472855265389,0.5,10,ucb
0.5551141424212237,0.5,10,ts
0.4463505856423573,0.5,10,epsilon
0.4903965559847511,0.5,10,ucb
0.6106279024715425,0.5,10,ts
0.43972487431626794,0.5,10,epsilon
0.6415946432743311,0.5,10,ucb
0.6327036316349051,0.5,10,ts
0.5195465008634649,0.5,10,epsilon
0.5578204599555956,0.5,10,ucb
0.488123034313307,0.5,10,ts
0.5611787346678463,0.5,10,epsilon
0.5297728759192063,0.5,10,ucb
0.5906943656327475,0.5,10,ts
0.5274999001581128,0.5,10,epsilon
0.695479872199229,0.5,10,ucb
0.46488347144027387,0.5,10,ts
0.4695291073627573,0.5,10,epsilon
0.5936485632931894,0.5,10,ucb
0.7887016399671821,0.5,10,ts
0.550147992629523,0.5,10,epsilon
0.5692924937472277,0.5,10,ucb
0.587243824826562,0.5,10,ts
0.40462676905667627,0.5,10,epsilon
0.5920230612277715,0.5,10,ucb
0.4820836254232911,0.5,10,ts
0.5124766135850247,0.5,10,epsilon
0.5547930021001028,0.5,10,ucb
0.5986010307955869,0.5,10,ts
0.37807931279952056,0.5,10,epsilon
0.5931466768355345,0.5,10,ucb
0.6392075411446971,0.5,10,ts
0.45353645975816775,0.5,10,epsilon
0.5980628389658931,0.5,10,ucb
0.6954599298730029,0.5,10,ts
0.5844909557342787,0.5,10,epsilon
0.5113205002575594,0.5,10,ucb
0.6982685313719067,0.5,10,ts
0.3066715266254767,1,10,epsilon
0.3770326102052969,1,10,ucb
0.6479007281080337,1,10,ts
0.27585538435464135,1,10,epsilon
0.4210911322747011,1,10,ucb
0.31092858422245384,1,10,ts
0.25968329350277825,1,10,epsilon
0.37225470294840446,1,10,ucb
0.29843241047080743,1,10,ts
0.27636022567553953,1,10,epsilon
0.31235695946855857,1,10,ucb
0.4834747023870409,1,10,ts
0.3738616905288235,1,10,epsilon
0.36010157676814036,1,10,ucb
0.2830487305898691,1,10,ts
0.28635062809254475,1,10,epsilon
0.28974042634229286,1,10,ucb
0.31730246028931297,1,10,ts
0.34920336951644715,1,10,epsilon
0.34057809866407696,1,10,ucb
0.46247260801906065,1,10,ts
0.3170417801625322,1,10,epsilon
0.4031035778045249,1,10,ucb
0.3287120552254043,1,10,ts
0.3602360901169501,1,10,epsilon
0.39027218959828663,1,10,ucb
0.2877320091128452,1,10,ts
0.42735330009769057,1,10,epsilon
0.5671253945365762,1,10,ucb
0.2768064754118792,1,10,ts
0.39666015035413155,1,10,epsilon
0.3437939518165702,1,10,ucb
0.3121040555435012,1,10,ts
0.23486241257866416,1,10,epsilon
0.4697267842351767,1,10,ucb
0.3476823787855558,1,10,ts
0.16338075361974408,1,10,epsilon
0.257056543396053,1,10,ucb
0.4667037721842054,1,10,ts
0.32144181047228065,1,10,epsilon
0.27180639031245524,1,10,ucb
0.4368856615195862,1,10,ts
0.2678534979320053,1,10,epsilon
0.46091397544859763,1,10,ucb
0.4248104274439739,1,10,ts
0.2839032630179987,1,10,epsilon
0.48439043144003574,1,10,ucb
0.3954815547926275,1,10,ts
0.23215132777731018,1,10,epsilon
0.5287390869457713,1,10,ucb
0.38216140039930263,1,10,ts
0.29741991203205287,1,10,epsilon
0.6480622861223921,1,10,ucb
0.36778472519881483,1,10,ts
0.2652819208612003,1,10,epsilon
0.2892143292594039,1,10,ucb
0.5108130099701691,1,10,ts
0.1752614555998952,1,10,epsilon
0.45359935378792987,1,10,ucb
0.37552773554197394,1,10,ts
0.21300120085281526,1,10,epsilon
0.5559932882748829,1,10,ucb
0.38727696891225905,1,10,ts
0.36667159239797814,1,10,epsilon
0.37109542483348695,1,10,ucb
0.41154015587640946,1,10,ts
0.37877453855083104,1,10,epsilon
0.40976797575228147,1,10,ucb
0.3710944283123234,1,10,ts
0.2684346023798878,1,10,epsilon
0.3199606752841787,1,10,ucb
0.4264579937477432,1,10,ts
0.20025420843351022,1,10,epsilon
0.6497085463701303,1,10,ucb
0.3614517311991607,1,10,ts
0.3078124687641557,1,10,epsilon
0.3264171116421086,1,10,ucb
0.3027390124118509,1,10,ts
0.2733635963025106,1,10,epsilon
0.4266213077164706,1,10,ucb
0.31065756304060965,1,10,ts
0.26575589227233953,1,10,epsilon
0.27738759492778103,1,10,ucb
0.3398805494569369,1,10,ts
0.24481348751150672,1,10,epsilon
0.2783597070077544,1,10,ucb
0.45126392481376615,1,10,ts
0.2990960986211303,1,10,epsilon
0.29577154466492844,1,10,ucb
0.3607839932906633,1,10,ts
0.18752108520321772,1.5,10,epsilon
0.2895762856866539,1.5,10,ucb
0.3346028441040116,1.5,10,ts
0.13566085578604983,1.5,10,epsilon
0.9890036479166954,1.5,10,ucb
0.26056428572962964,1.5,10,ts
0.1992696887731279,1.5,10,epsilon
0.30584002579092046,1.5,10,ucb
0.3164897800349435,1.5,10,ts
0.11052734006855151,1.5,10,epsilon
0.3350730794504538,1.5,10,ucb
0.4906132269246467,1.5,10,ts
0.19427064710568664,1.5,10,epsilon
0.45765284989620836,1.5,10,ucb
0.22085528014628666,1.5,10,ts
0.4005252217224796,1.5,10,epsilon
0.6540668322449492,1.5,10,ucb
0.22320522947967678,1.5,10,ts
0.2059629003330692,1.5,10,epsilon
0.24756536260462678,1.5,10,ucb
0.21663941584498544,1.5,10,ts
0.26171768095271813,1.5,10,epsilon
0.28691860453008017,1.5,10,ucb
0.14441086287184443,1.5,10,ts
0.22247067343936705,1.5,10,epsilon
0.18972980955965285,1.5,10,ucb
0.25303695110065366,1.5,10,ts
0.1983930689072574,1.5,10,epsilon
0.5064123068416004,1.5,10,ucb
0.2419693793822915,1.5,10,ts
0.22567388782090944,1.5,10,epsilon
0.132685239733753,1.5,10,ucb
0.22180925965270196,1.5,10,ts
0.11052695427036623,1.5,10,epsilon
0.1290254902347266,1.5,10,ucb
0.2785781402579169,1.5,10,ts
0.14684749991551593,1.5,10,epsilon
0.3231587997927886,1.5,10,ucb
0.26266619746985487,1.5,10,ts
0.18139102410326785,1.5,10,epsilon
0.5066657971250382,1.5,10,ucb
0.23334709369297885,1.5,10,ts
0.20776034543508132,1.5,10,epsilon
0.4725468321833526,1.5,10,ucb
0.24163749052881311,1.5,10,ts
0.3089231084159534,1.5,10,epsilon
0.37592522532681644,1.5,10,ucb
0.38370398317651444,1.5,10,ts
0.18866377311824778,1.5,10,epsilon
0.4733820758365105,1.5,10,ucb
0.10591863023866036,1.5,10,ts
0.1601276417483682,1.5,10,epsilon
0.6673534645455568,1.5,10,ucb
0.14467688847003154,1.5,10,ts
0.14837925399280474,1.5,10,epsilon
0.345031662573747,1.5,10,ucb
0.7817867577071608,1.5,10,ts
0.17802307542008894,1.5,10,epsilon
0.0730985278991874,1.5,10,ucb
0.2026666520237088,1.5,10,ts
0.25265103337786876,1.5,10,epsilon
0.3578075746928605,1.5,10,ucb
0.2901509593227556,1.5,10,ts
0.09451217857844385,1.5,10,epsilon
0.2342947809301033,1.5,10,ucb
0.20721447208813745,1.5,10,ts
0.14708782243640964,1.5,10,epsilon
0.1533269671791884,1.5,10,ucb
0.37795373703008567,1.5,10,ts
0.20767645648200087,1.5,10,epsilon
0.3485990584923072,1.5,10,ucb
0.10809372171530013,1.5,10,ts
0.15017939276168607,1.5,10,epsilon
0.3704779894035688,1.5,10,ucb
0.19038253501164779,1.5,10,ts
0.14940320550284794,1.5,10,epsilon
0.221973654589661,1.5,10,ucb
0.5130183778989659,1.5,10,ts
0.1509601836012824,1.5,10,epsilon
0.38203089651054906,1.5,10,ucb
0.707936155938032,1.5,10,ts
0.2013072148175796,1.5,10,epsilon
0.4262984260446542,1.5,10,ucb
0.10013060760029946,1.5,10,ts
0.19526361899732475,1.5,10,epsilon
0.24427763514613304,1.5,10,ucb
0.3691405426124624,1.5,10,ts
0.24866940143731528,1.5,10,epsilon
0.18453140076385197,1.5,10,ucb
0.17932864256295536,1.5,10,ts
0.10926735398130091,2,10,epsilon
0.31912123268330983,2,10,ucb
0.13726488112252044,2,10,ts
0.202642565286104,2,10,epsilon
0.32064673831963575,2,10,ucb
0.2929342456822668,2,10,ts
0.14457628533586386,2,10,epsilon
0.09963893707762003,2,10,ucb
0.4921861715273757,2,10,ts
0.11802563743191861,2,10,epsilon
0.16274815816616048,2,10,ucb
0.20324946028334215,2,10,ts
0.23797412833457754,2,10,epsilon
0.2368006612348854,2,10,ucb
0.19008336197983874,2,10,ts
0.23481033482410746,2,10,epsilon
0.3139792298157116,2,10,ucb
0.32287030930933325,2,10,ts
0.22282469245076514,2,10,epsilon
0.1396936762467153,2,10,ucb
0.4084494322358429,2,10,ts
0.10339527244566996,2,10,epsilon
0.670566938042627,2,10,ucb
0.2610521661429796,2,10,ts
0.19758027647312196,2,10,epsilon
0.28251104677371147,2,10,ucb
0.3962484892777835,2,10,ts
0.11682165731270526,2,10,epsilon
0.21608721383293858,2,10,ucb
0.15295075309294134,2,10,ts
0.10362230006455606,2,10,epsilon
0.20862793054785492,2,10,ucb
0.20981387965158174,2,10,ts
0.09040408501816412,2,10,epsilon
0.18026582845770397,2,10,ucb
0.254921639626,2,10,ts
0.44421447454289836,2,10,epsilon
0.433723243111355,2,10,ucb
0.11198697398997723,2,10,ts
0.16592007880536858,2,10,epsilon
0.34531799709385275,2,10,ucb
0.4955097596529782,2,10,ts
0.22371952480660517,2,10,epsilon
0.2900266415646951,2,10,ucb
0.3281301602076946,2,10,ts
0.06689405016016986,2,10,epsilon
0.1581415750720215,2,10,ucb
0.27171628837069645,2,10,ts
0.10387799296627227,2,10,epsilon
0.15751229751819468,2,10,ucb
0.14494658902190463,2,10,ts
0.15007871703506517,2,10,epsilon
0.18947746536491678,2,10,ucb
0.5050294449610571,2,10,ts
0.16075545729889648,2,10,epsilon
0.1829559579398297,2,10,ucb
0.182961435229333,2,10,ts
0.15127230043408832,2,10,epsilon
0.25902630823192174,2,10,ucb
0.30800992288721907,2,10,ts
0.1449648168830168,2,10,epsilon
0.3660826681895155,2,10,ucb
0.3220128070817279,2,10,ts
0.17085608347651943,2,10,epsilon
0.19309716429166077,2,10,ucb
0.18215733316521143,2,10,ts
0.22477278512356258,2,10,epsilon
0.5686393086723279,2,10,ucb
0.16323963830080207,2,10,ts
0.11493692184080688,2,10,epsilon
0.2716900486018563,2,10,ucb
0.13540259164285723,2,10,ts
0.1725330417275145,2,10,epsilon
0.2391685007138909,2,10,ucb
0.212947386110221,2,10,ts
0.19479168405263328,2,10,epsilon
0.3302670803453556,2,10,ucb
0.19509376376879242,2,10,ts
0.1526648918551266,2,10,epsilon
0.6560389994334314,2,10,ucb
0.30582690856139694,2,10,ts
0.09735315657018156,2,10,epsilon
0.21784183707442073,2,10,ucb
0.21815491442818252,2,10,ts
0.1845296215104348,2,10,epsilon
0.06493122759948337,2,10,ucb
0.16081293692003143,2,10,ts
0.15327738053588158,2,10,epsilon
0.14112801514410991,2,10,ucb
0.17930445557457125,2,10,ts
0.05254734213967718,2.5,10,epsilon
0.5674311322056336,2.5,10,ucb
0.07157417672696045,2.5,10,ts
0.15160949487327577,2.5,10,epsilon
0.2016437408818809,2.5,10,ucb
0.11662118263048185,2.5,10,ts
0.08047520492304673,2.5,10,epsilon
0.22673651127485486,2.5,10,ucb
0.3730964334331898,2.5,10,ts
0.1134069097456821,2.5,10,epsilon
0.23392672989693622,2.5,10,ucb
0.2180274181045507,2.5,10,ts
0.17657635951237446,2.5,10,epsilon
0.1576156832354562,2.5,10,ucb
0.14759932109308024,2.5,10,ts
0.11337184775692649,2.5,10,epsilon
0.19974359465838137,2.5,10,ucb
0.08622631596996758,2.5,10,ts
0.08184474204757652,2.5,10,epsilon
0.14434607413540146,2.5,10,ucb
0.05509473721974063,2.5,10,ts
0.043806498401190073,2.5,10,epsilon
0.20674655318393326,2.5,10,ucb
0.24096567804708804,2.5,10,ts
0.15448021012357166,2.5,10,epsilon
0.16565786467561294,2.5,10,ucb
0.5695997235506275,2.5,10,ts
0.14114362893867835,2.5,10,epsilon
0.5911371146754766,2.5,10,ucb
0.2438686951645957,2.5,10,ts
0.07446240393094695,2.5,10,epsilon
0.48285693260869805,2.5,10,ucb
0.2607645261063722,2.5,10,ts
0.1943334901730101,2.5,10,epsilon
0.30926134061319,2.5,10,ucb
0.17293158317631319,2.5,10,ts
0.14411971100844911,2.5,10,epsilon
0.22564487959527377,2.5,10,ucb
0.20160581380293502,2.5,10,ts
0.17463754392229902,2.5,10,epsilon
0.289744682740973,2.5,10,ucb
0.21944983771533635,2.5,10,ts
0.188132387957466,2.5,10,epsilon
0.22901907243088612,2.5,10,ucb
0.34313407424329373,2.5,10,ts
0.19121644273707566,2.5,10,epsilon
0.1901883011425905,2.5,10,ucb
0.5182869073618562,2.5,10,ts
0.06252287838373682,2.5,10,epsilon
0.2018053165338432,2.5,10,ucb
0.3568624823752221,2.5,10,ts
0.17821983210835918,2.5,10,epsilon
0.27064730146377847,2.5,10,ucb
0.0944718964210817,2.5,10,ts
0.1018134905152244,2.5,10,epsilon
0.12750268920889102,2.5,10,ucb
0.05278273070552669,2.5,10,ts
0.14529975160094352,2.5,10,epsilon
0.505122175890623,2.5,10,ucb
0.37022579172260134,2.5,10,ts
0.15993365753065958,2.5,10,epsilon
0.3130952148419892,2.5,10,ucb
0.5204448275828081,2.5,10,ts
0.1455286188915066,2.5,10,epsilon
0.4817645406386449,2.5,10,ucb
0.15768214401477373,2.5,10,ts
0.11483452595564977,2.5,10,epsilon
0.233505763299897,2.5,10,ucb
0.3553237226625882,2.5,10,ts
0.06211292885933224,2.5,10,epsilon
0.2429694555004761,2.5,10,ucb
0.1536925115129166,2.5,10,ts
0.09147550592732995,2.5,10,epsilon
0.20840982918670584,2.5,10,ucb
0.1945028438672927,2.5,10,ts
0.11956023306770007,2.5,10,epsilon
0.5009131765663265,2.5,10,ucb
0.3634111805578014,2.5,10,ts
0.16746486858169407,2.5,10,epsilon
0.0793349008159593,2.5,10,ucb
0.48792340755329994,2.5,10,ts
0.05883245508876251,2.5,10,epsilon
0.30922934131586655,2.5,10,ucb
0.09334059186885083,2.5,10,ts
0.09037144417972706,2.5,10,epsilon
0.10792351808892883,2.5,10,ucb
0.2913863739672847,2.5,10,ts
0.21812498671589003,2.5,10,epsilon
0.3072733151309014,2.5,10,ucb
0.04851987388433885,2.5,10,ts
